,tanggal,sentiment,topic,text
3061,9/13/2021,netral,jadwalrute,syaratnya kaya gini tapi ka lokal nya tidak jalan jalan nanti ppkm di perpanjang lagi di batalin lagi gitu aja terus mending nanti aja deh kalau ppkm nya udah level 0
3062,9/13/2021,netral,jadwalrute,nanti ppkm diperpanjang lagi batal lagi
3063,9/13/2021,netral,ticketing,pagi kak tanggal 6 agustus saya melakukan pembatalan tiket via kai access sampai sekarang dana pengembaliannya masih belum masuk mohon bantu di cek ya
3064,9/13/2021,netral,syarat,sekarang kebutuhannya perlu 2 kereta yang jalan setiap harinya bukan hanya 1 ditambah persyaratan terbaru setiap hari seperti ini hanya 1 kereta saja yang jalan di jam kerja
3065,9/13/2021,netral,jadwalrute,ada yang tahu info kereta api joglosemarkerto beroperasinya mulai kapan
3066,9/13/2021,netral,ticketing,min kalau ka tawang alun termasuk aglomerasi atau jarak jauh
3067,9/13/2021,netral,syarat,kalo kereta jarak jauh masih pake rapid antigen belum min
3068,9/13/2021,netral,syarat,ayo dong bebas swab naik ka jarak jauhnya min naik pesawat aja sudah tidak pake swab cuma pakai aplikasi
3069,9/13/2021,netral,jadwalrute,walahar express beroperasi kapan ya min
3070,9/13/2021,netral,experience,finally aku bisa naik kereta lagi
3071,9/13/2021,netral,ticketing,min probowangi termasuk kereta aglomerasi lagi apa tidak
3072,9/13/2021,netral,syarat,kalau probowoangi apa harus antigen juga ya
3073,9/13/2021,netral,syarat,min kalo untuk jarak jauh masih wajib menggunakan antigen pcr ya
3074,9/13/2021,netral,jadwalrute,tiket kereta lokal penatasan besok kenapa masih belum bisa dibeli apa harus ke stasiun
3075,9/13/2021,netral,experience,plis kai lokal segera beroperasi dong rindu naik kereta dengan nyaman
3076,9/13/2021,netral,jadwalrute,min ekonomi premium sawunggalih tidak beroperasi ya
3077,9/13/2021,netral,lain,saya juga barusan nge dm min tolong di bantu
3078,9/13/2021,netral,jadwalrute,saya kira ka lokal minggu ini sudah tersedia kapan dibuka ya min perjalanan ka lokalnya
3079,9/13/2021,netral,syarat,min kalo hari ini udah bisa pakai aplikasi pedulilindungi saja atau belum
3080,9/13/2021,netral,jadwalrute,baiklah min kemarin aku pantau di aplikasi belum ada jadwal
3081,9/13/2021,netral,jadwalrute,alhamdulillah akhirnya jalan juga nih gais buat kalian yang mau ke surabaya
3082,9/13/2021,negatif,fasilitas,fasilitas ditiadakan dengan alasan covid tapi kalau sewa tersedia
3083,9/13/2021,netral,jadwalrute,joglosemarkerto sudah aktif belum min
3084,9/13/2021,netral,lain,min tolong cek dm
3085,9/13/2021,netral,jadwalrute,ka penataran dhoho mulai beroperasi kapan min
3086,9/13/2021,negatif,fasilitas,fasilitas ditiadakan dengan alasan covid tapi sewa adaaa covidnya takut sama yang berbayar logic
3087,9/13/2021,negatif,fasilitas,fasilitas ditiadakan kecuali jika sewa
3088,9/13/2021,netral,ticketing,yang termasuk wilayah aglomerasi di jawa timur mana aja min
3089,9/13/2021,negatif,fasilitas,wkwk ditiadakan karena covid tapi disewakan lah gimana
3090,9/13/2021,negatif,fasilitas,kalau sewa tidak kena virus kalau fasilitas bawaan kena virus ya ehehe
3091,9/13/2021,negatif,fasilitas,gimana si nyet fasilitas gratis di tiadakan tapi kalo nyewa ada tolol tolol
3092,9/13/2021,netral,fasilitas,bisa sewa selimut tidak mincot
3093,9/13/2021,netral,syarat,min untuk perjalanan jarak jauh harus antigen h min berapa hari sebelum keberangkatan ya
3094,9/13/2021,negatif,lain,apakah aku harus bertanya pada anak tk kah
3095,9/13/2021,netral,lain,min tolong cek dm ya makasih
3096,9/13/2021,netral,syarat,kak maaf nanya lagi kalo ambil tiket ka bima nanti sore surabaya gubeng jatinegara apa bisa ikut vaksin hari ini di gubeng
3097,9/13/2021,netral,jadwalrute,kereta antar provinsi masih beroperasi sabtu minggu aja ya
3098,9/13/2021,netral,jadwalrute,info dong kereta api joglosemarkerto kapan beroperasi lagi
3099,9/13/2021,netral,lain,baik terima kasih infonya
3100,9/13/2021,netral,aturan,apa kabar dengan yang punya baby min huhu
3101,9/13/2021,netral,syarat,min untuk ka jaya baya semarang tegal apakah termasuk ka jarak dekat apa perlu test antigen pcr terima kasih
3102,9/13/2021,netral,jadwalrute,kaligung belum operasional yah min
3103,9/13/2021,negatif,fasilitas,lah kocak bener selimut ditiadakan tapi malah disewain sama aja bohong namanya
3104,9/13/2021,negatif,fasilitas,fasilitas ditiadakan dengan alasan covid tapi sewa ada covidnya takut sama yang berbayar logic lagi
3105,9/13/2021,netral,experience,mau tes cpns di semarang pengen pake kaligung sekalian nostalgia pas kuliah dulu tapi belum ada jadwalnya
3106,9/13/2021,netral,lain,jangn lupa minum arak
3107,9/13/2021,netral,ticketing,selamat pagi kak untuk kereta probowangi termasuk dalam kereta jarak jauh apa aglomerasi ya kak
3108,9/13/2021,netral,lain,kalau jarak jauh
3109,9/13/2021,netral,ticketing,kereta ekonomi sudah premium selain kertajaya apa aja ya min
3110,9/13/2021,netral,syarat,pagi min minta info apa di stasiun bojonegoro jatim menyediakan tes antigen terima kasih
3111,9/13/2021,netral,syarat,kalo jarak jauh persyaratannya tetep pake swab atau gimana
3112,9/13/2021,netral,jadwalrute,min mau tanya tujuan purwakarta kereta lokal dari cikarang sudah tersedia belum
3113,9/13/2021,netral,ticketing,selamat pagi kak mau bertanya sekarang ka probowangi termasuk dalam kereta aglomerasi atau jarak jauh ya
3114,9/13/2021,netral,syarat,kalau misalnya mau ke area purwakarta atau pagaden pakai strp atau antigen masih boleh apaka ini yang dimaksud aglomerasi
3115,9/13/2021,netral,syarat,assalamualaikum pagi admin persyaratan apa saja yang dibawa orang dewasa dan anak 3 tahun untuk perjalanan jakarta surabaya terima kasih
3116,9/13/2021,netral,ticketing,nih ya kode pemesanannya gausah dm dm disini aja biar semua orang tau
3117,9/13/2021,negatif,ticketing,nih ya 22 juta 4 orang tidak dapat apa apa belum dari aplikasi error pas mau pesen haduh payah
3118,9/13/2021,netral,jadwalrute,menggunakan ka jayabaya 106 min
3119,9/13/2021,netral,jadwalrute,min kereta dhoho penataran blitar surabaya kapan sih jalan min jalan dong min please
3120,9/13/2021,netral,syarat,swab antigen berlaku berapa hari min
3121,9/13/2021,netral,fasilitas,550 ribu tanpa selimut bantal makan snack next time naik bus aja
3122,9/13/2021,netral,experience,semoga disegerakan min saking cinta nya sama kai sampai tidak rela kalo harus pergi naik kendaraan umum lain
3123,9/13/2021,netral,jadwalrute,walahar ekpres kapan nih sekarang udah tanggal 13
3124,9/13/2021,netral,jadwalrute,min kabar pandanwangi gimana
3125,9/13/2021,netral,lain,halo admin cek dm ya
3126,9/13/2021,netral,syarat,selamat siang mau tanya apakah di setasiun semarang poncol tersedia layanan rapid test antigen
3127,9/13/2021,netral,syarat,min untuk stasiun lempuyangan bisa test antigen tidak
3128,9/13/2021,netral,syarat,hai kalau antigen dilakukan di hari h perjalanan apakah bisa
3129,9/13/2021,netral,fasilitas,saran min dengan harga tiket segitu fasilitas semacam bantal selimut itu minimal harus ada sih transportasi lain bus harganya bisa dibawah dari harga ka tapi fasilitasnya sudah ditambah service bantal selimut dan makan juga dan bukan untuk disewakan
3130,9/13/2021,netral,syarat,min update persyaratan kok hilang di semua sosial medianya
3131,9/13/2021,netral,fasilitas,tapi disewakan kirain yang minta selimut bakal dikasih cuma
3132,9/13/2021,netral,jadwalrute,min bagi info ya kapan kereta dhoho mulai beroperasi lagi
3133,9/13/2021,netral,lain,cek dm min terima kasih
3134,9/13/2021,netral,jadwalrute,kayaknya info kereta aglomerasi dan lokal tadi malem di uldate udah jalan mulai tanggal 14 september kok udahtidak ada lagi mana di ig beranda twitter tidak jadi jalann berarti min
3135,9/13/2021,netral,jadwalrute,siang min selamat hari senin mau tanya nih ka pandanwangi jember banywangi ketapang pp kok belum beroperasi yah min apa akan terus terus an tidak jalan sesuai dengan diperpanjangnya ppkm mohon infonya makasi
3136,9/13/2021,netral,syarat,selamat pagi kak persyaratan naik kereta argo parahyangan relasi jakarta bandung apa saja ya kak
3137,9/13/2021,negatif,fasilitas,ini eksekutif loh kalo ekonomi wajar selimut disewakan masa kelas eksekutif ada yang keliling menyewakan selimut bantal
3138,9/13/2021,netral,syarat,gambir min di tanah abang sudah ada klinik yang melayani rapid test antigen 75 ribu min
3139,9/13/2021,netral,jadwalrute,min kalau mau ke kampung rambutan jakarta naik kereta apa ya saya berangkat dari stasiun bekasi
3140,9/13/2021,netral,syarat,selamat siang untuk keberangkatan keretaapi jarak jauh persyaratan apa saja yang dibutuhkan ya terima kasih
3141,9/13/2021,netral,syarat,selamat siang min ingin bertanya jika akan melakukan perjalanan antar provinsi dari stasiun bekasi apakah boleh pakai hasil tes antigen dari puskesmas 1x24 jam sebelumnya tidak harus tes di stasiun saya takut antriannya panjang ketinggalan kereta min mohon infonya terima kasih
3142,9/13/2021,netral,jadwalrute,jadwal kereta dari cilacap ke surabaya ada tidak min
3143,9/13/2021,netral,lain,baik thank you min infonya
3144,9/13/2021,netral,jadwalrute,infonya min kereta joglosemarkerto
3145,9/13/2021,netral,aturan,siang min mau nanya untuk ka jarak jauh gumarang kelas bisnis dari tawang pasar senen itu tiap kursi hanya boleh diisi 1 orang atau boleh full 2 orang rencananya saya mau berpergian bersama 4 orang anggota keluarga saya terima kasih
3146,9/13/2021,netral,jadwalrute,siang minn untuk ka penataran dhoho kapan ya mulai beroperasi
3147,9/13/2021,netral,syarat,permisi min ka bengawan harus pake antigen atau cuma sertifikat vaksin bisa
3148,9/13/2021,netral,lain,jadi gimana nih min kelanjutannya yang di dm
3149,9/13/2021,netral,lain,udah min makasih ya
3150,9/13/2021,netral,jadwalrute,rute pemalang semarang apa juga belum beroperasi ya min
3151,9/13/2021,netral,syarat,ya sekarang logika aja kalo orang mau naik kereta ekonomi bengawan tiketnya 74000 antigennya 85000 tiket kereta sama antigen mahal antigennya ya orang pulang mending nunggu corona nya pergi dulu tapi masi allhamdulilah ding dapet keringanan dari kai dulu antigen 100an
3152,9/13/2021,netral,jadwalrute,min jika kita beli tiket pemberangkatan dari pasar senen ke gubeng sedangkan kereta nya berhenti di bekasi boleh tidak jika jadinya naik dari bekasi
3153,9/13/2021,netral,syarat,admin persyaratan naik krd bangil apa saja apa boleh hanya menunjukkan sertifikat vaksin
3154,9/13/2021,netral,jadwalrute,tanggal 19 september 2021 jam12 siang gitu sih min
3155,9/13/2021,netral,jadwalrute,info kereta api logawa min kapan beroperasinya
3156,9/13/2021,netral,syarat,selamat siang untuk informasi mulai 14 septmber perjalann kai jarak jauh tidak menggunakan antigen kok dihapus ya apakah informasinya salah
3157,9/13/2021,netral,jadwalrute,iya cibatuan masih belum berfungsi mulai berfungsi lagi kapan
3158,9/13/2021,netral,lain,oke mimin yang baik
3159,9/13/2021,netral,lain,terima kasih informasinya
3160,9/13/2021,netral,lain,terima kasih min
3161,9/13/2021,netral,syarat,siang min tes antigen di stasiun sidoarjo buka jam berapa ya
3162,9/13/2021,netral,ticketing,bagaimana daftar akun kai karna selalu salah identitas diri saya
3163,9/13/2021,netral,syarat,min apakah tersedia layanan rapid tes di stasiun wonokromo
3164,9/13/2021,netral,syarat,oke untuk genose sudah tidak ada ya
3165,9/13/2021,netral,jadwalrute,wonokrom lokal dhoho
3166,9/13/2021,netral,syarat,hi min untuk remaja usia 17 tahun yang belum memiliki ktp apa bisa menggunakan kartu pelajar
3167,9/13/2021,netral,jadwalrute,min apakah blora jaya dan kedungsepur mulai beroperasi juga tanggal 14 september
3168,9/13/2021,netral,syarat,min untuk persyaratan naik ka keberangkatan dari stasiun malang ml ke surabaya surabaya gubeng besok tanggal 14 september apa saja ya min
3169,9/13/2021,netral,jadwalrute,ka lokal merak rangkasurabaya pasar turitung masih belum beroperasi ya min
3170,9/13/2021,netral,lain,cek dm kak
3171,9/13/2021,netral,syarat,min selain surat vaksin harus rapid ya kalo genose sudah tidak bisa ya terima kasih
3172,9/13/2021,netral,syarat,saya pakai ka jayabaya untuk surabaya malang tetap menggunakan antigen ya min
3173,9/13/2021,netral,syarat,yang dimaksud resmi kayak gimana ya min kalo misal di dokter yang buka praktek gitu dan dia periksa di lab apakah bisa
3174,9/13/2021,netral,jadwalrute,min perjalanan dari stasiun malang ke stasiun tulungagung kok tidak ada ya apa memang tidak beroperasi
3175,9/13/2021,netral,jadwalrute,min mau tanya untuk krl yogyakarta solo ada jadwalnya tidak min makasih
3176,9/13/2021,netral,ticketing,jika demikian mengapa ka lokal penataran dhoho belum juga dijual tiketnya mulai tanggal 14 september 2021 min moohon pencerahannya
3177,9/13/2021,netral,jadwalrute,20 september any kereta dari tulungagung ke semarang
3178,9/13/2021,netral,jadwalrute,cepetan dioperasikan lagi dong min keburu mau ada acara ke surabaya nih
3179,9/13/2021,netral,lain,makasih banyak min atas informasinya
3180,9/13/2021,netral,syarat,min kereta cibatu purwakarta kapan operasinya terus persyaratannya apa aja
3181,9/13/2021,netral,lain,siap terima kasih infonya min
3182,9/13/2021,netral,syarat,halo untuk antigen di stasiun bandung dimulai dari jam berapa ya
3183,9/13/2021,netral,jadwalrute,sore admin untuk kereta lokal mulai operasi tanggal berapa ya
3184,9/13/2021,netral,jadwalrute,min mohon info nya kereta lokal walahar dan cibatu kapan beroperasi ya saya cek aplikasi kai access dari tanggal 14 belum muncul info email cs kai rencana batal beroperasi sampai 13 september kira kira kapan beroperasi nya lagi mohon info
3185,9/13/2021,netral,lain,terima kasih min
3186,9/13/2021,netral,syarat,oiya min apakah syarat naik ka argo lawu dari purwokerto ke cirebon harus antigen bisa pakai genose apa tidak
3187,9/13/2021,netral,jadwalrute,dari stasiun pucuk ke stasiun benowo kak kalau naik ka komuter lamongan jauh kak
3188,9/13/2021,netral,ticketing,kok pemesanan via kai access tidak bisa yah min
3189,9/13/2021,negatif,lain,mahal doang tapi pelit wkwk
3190,9/13/2021,netral,syarat,harga ka probowangi surabaya jember cuman 29000 kak masak mahal an antigen nya
3191,9/13/2021,netral,syarat,kalo vaksin di luar tapi keberangkatannya sama hari tidak apa kak
3192,9/13/2021,netral,fasilitas,mau nanya min parkir inap sepeda motor berapa ya min di stasiun purwosari
3193,9/13/2021,netral,syarat,min di stasiun karawang bisa swab antigen ga
3194,9/13/2021,netral,syarat,min kalo mau naik kereta api sekarang pakenya antigen bukan genose kan tes antigen boleh pake dari luar stasiun terima kasih
3195,9/13/2021,netral,lain,oke min terima kasih infonya
3196,9/13/2021,netral,ticketing,besok kan tanggal 14 rail min tapi belum bisa di kaiaccess
3197,9/13/2021,netral,lain,terima kasih admin
3198,9/13/2021,netral,jadwalrute,min ka pandanwangi apa sudah mulai beroperasi
3199,9/13/2021,netral,ticketing,halo railmin maaf mau tanya kalau reschedule jadwal keberangkatan sekarang flownya gimana ya
3200,9/13/2021,netral,syarat,apakah tes antigen di stasiun bisa di lakukan di hari h
3201,9/13/2021,netral,jadwalrute,untuk besok fix jalan atau tidak min
3202,9/13/2021,netral,jadwalrute,ka lokal yang dari cikarang karawang sudah beroprasi belum ya
3203,9/13/2021,netral,jadwalrute,bulan ini tanggal 1819 ka apa aja yang ada
3204,9/13/2021,netral,syarat,hi bisa minta informasi rapid test antigen di bekasi termasuk tata cara dan harga terima kasih
3205,9/13/2021,netral,lain,terima kasih ya min
3206,9/13/2021,netral,lain,oke min info nya segera ya jangan mepet hehe
3207,9/13/2021,netral,lain,terima kasih infonya
3208,9/13/2021,positif,experience,terbaik
3209,9/13/2021,netral,lain,min baca pesan
3210,9/13/2021,positif,lain,wah lengkap banget makasih banyak ya min
3211,9/13/2021,netral,syarat,apakah untuk ka bandung masih memerlukan pcr antigen atau cukup sertifikat vaksin
3212,9/13/2021,netral,syarat,tes genose tidak berlaku min
3213,9/13/2021,netral,jadwalrute,woke mimin di tunggu jangan di prank mulu
3214,9/13/2021,netral,lain,nuhun infonya min
3215,9/13/2021,netral,lain,terima kasih
3216,9/13/2021,netral,ticketing,untuk cek nya bisa langsung di kai access kah
3217,9/13/2021,netral,jadwalrute,rencana akhir bulan dari cirebon mau ke yogyakarta soalnya ada acara di jakarta jadi anak tidak ada yang nunggu nantinya
3218,9/13/2021,netral,syarat,gambir min kalau boleh saya mau beli buat keberangkatan besok buka jam berapa ya layanan testnya
3219,9/13/2021,netral,syarat,min kartu vaksin diwajibkan kah kalau mau naik kereta dan kalau kaya saya tidak berani sama jarum suntik otomatistidak vaksin apa tidak boleh naik sedangkan naik bis mabuk kendaraan
3220,9/13/2021,netral,lain,min balas dm dong
3221,9/13/2021,netral,lain,mohon cek dm
3222,9/13/2021,netral,syarat,halo admin kalo antigennya tidak di stasiun boleh tidak jadi aku tes antigen di rs terus aku bawa pas mau berangkat naik kereta
3223,9/13/2021,netral,lain,cek dm min
3224,9/13/2021,netral,jadwalrute,kaligung tidak ada min
3225,9/13/2021,netral,jadwalrute,kenapa tidak jadi dibuka tanggal 13 september ya ka jurusan lain udah dibuka
3226,9/13/2021,netral,jadwalrute,selamat sore railmin untuk kereta ke kediri dari jakarta apakah sudah tersedia terima kasih
3227,9/13/2021,netral,lain,cek dm dong min
3228,9/13/2021,netral,fasilitas,sore railmin minta info tarif parkir mobil menginap di stasiun gambir ada terima kasih
3229,9/13/2021,netral,jadwalrute,ijin admin ka dhoho dan penataran kapan beroperasi
